what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.400.dist,"org.eclipse.team.cvs.core",1351302959264
started,bundle,org.eclipse.team.cvs.ui,3.3.400.dist,"org.eclipse.team.cvs.ui",1351302959274
started,bundle,org.eclipse.team.ui,3.6.100.dist,"org.eclipse.team.ui",1351302959281
started,bundle,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui",1351302959289
started,bundle,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console",1351302959297
started,bundle,org.eclipse.ui.editors,3.7.0.dist,"org.eclipse.ui.editors",1351302959297
started,bundle,org.eclipse.ui.forms,3.5.100.dist,"org.eclipse.ui.forms",1351302959303
started,bundle,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.ide",1351302959310
started,bundle,org.eclipse.ui.navigator,3.5.100.dist,"org.eclipse.ui.navigator",1351302959325
started,bundle,org.eclipse.ui.net,1.2.100.dist,"org.eclipse.ui.net",1351302959326
started,bundle,org.eclipse.ui.views,3.6.0.dist,"org.eclipse.ui.views",1351302959336
started,bundle,org.eclipse.ui.workbench,3.7.0.dist,"org.eclipse.ui.workbench",1351302959343
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.workbench.texteditor",1351302959352
started,bundle,org.eclipse.update.configurator,3.3.100.dist,"org.eclipse.update.configurator",1351302959354
started,bundle,org.eclipse.update.core,3.2.500.dist,"org.eclipse.update.core",1351302959354
started,bundle,org.eclipse.update.scheduler,3.2.300.dist,"org.eclipse.update.scheduler",1351302959355
started,bundle,org.eclipse.jdt.apt.core,3.3.500.dist,"org.eclipse.jdt.apt.core",1351302959368
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.dist,"org.eclipse.jdt.apt.pluggable.core",1351302959369
started,bundle,org.eclipse.jdt.core,3.7.0.dist,"org.eclipse.jdt.core",1351302959380
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.dist,"org.eclipse.jdt.core.manipulation",1351302959381
started,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1351302959401
started,bundle,org.eclipse.jdt.launching,3.6.0.dist,"org.eclipse.jdt.launching",1351302959411
started,bundle,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui",1351302959411
started,bundle,org.eclipse.pde.launching,3.6.0.dist,"org.eclipse.pde.launching",1351302959423
started,bundle,org.eclipse.pde.ui,3.6.100.dist,"org.eclipse.pde.ui",1351302959443
started,bundle,org.eclipse.ui.views.log,1.0.200.dist,"org.eclipse.ui.views.log",1351302959454
started,bundle,org.eclipse.actf.model.ui,0.9.2.R201202151037,"org.eclipse.actf.model.ui",1351302959469
started,bundle,org.eclipse.actf.ui,0.9.2.R201202151037,"org.eclipse.actf.ui",1351302959470
started,bundle,org.eclipse.actf.visualization.blind,0.9.2.R201202151037,"org.eclipse.actf.visualization.blind",1351302959471
started,bundle,org.eclipse.actf.visualization.gui,0.9.2.R201202151037,"org.eclipse.actf.visualization.gui",1351302959484
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1351302959496
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1351302959505
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1351302959506
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1351302959507
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1351302959525
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1351302959544
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1351302959555
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1351302959575
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1351302959599
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1351302959604
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1351302959613
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20101211-0331,"org.eclipse.dltk.rse.core",1351302959615
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20101212-1106,"org.eclipse.dltk.rse.ui",1351302959616
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1351302959630
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1351302959658
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1351302959659
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1351302959659
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1351302959671
started,bundle,org.eclipse.photran.core,7.0.0.201202151942,"org.eclipse.photran.core",1351302959678
started,bundle,org.eclipse.photran.core.vpg,7.0.0.201202151942,"org.eclipse.photran.core.vpg",1351302959690
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1351302959691
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1351302959708
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1351302959720
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1351302959723
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1351302959734
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1351302959739
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1351302959741
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1351302959743
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1351302959757
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1351302959770
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1351302959799
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1351302959808
