what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1350190585535
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1350190585535
stopped,bundle,org.eclipse.mat.jdt,1.1.1.201108240735,"org.eclipse.mat.jdt",1350190585535
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.3.0.r37x201202052344,"org.eclipse.wb.core.databinding.xml",1350190585535
stopped,bundle,org.eclipse.wb.swing.databinding,1.3.0.r37x201202021417,"org.eclipse.wb.swing.databinding",1350190585536
stopped,bundle,org.eclipse.wb.core.databinding,1.3.0.r37x201202052311,"org.eclipse.wb.core.databinding",1350190585536
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.FormLayout",1350190585536
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.3.0.r37x201202021417,"org.eclipse.wb.swing.MigLayout",1350190585537
stopped,bundle,org.eclipse.wb.swing.java6,1.3.0.r37x201202021417,"org.eclipse.wb.swing.java6",1350190585537
stopped,bundle,org.eclipse.wb.swing.jsr296,1.3.0.r37x201202021417,"org.eclipse.wb.swing.jsr296",1350190585537
stopped,bundle,org.eclipse.wb.swing,1.3.0.r37x201202021417,"org.eclipse.wb.swing",1350190585537
stopped,bundle,org.eclipse.wb.core.ui,1.3.0.r37x201202052340,"org.eclipse.wb.core.ui",1350190585537
stopped,bundle,org.eclipse.wb.core.xml,1.3.0.r37x201202052344,"org.eclipse.wb.core.xml",1350190585537
stopped,bundle,org.eclipse.wb.layout.group,1.3.0.r37x201202060028,"org.eclipse.wb.layout.group",1350190585538
stopped,bundle,org.eclipse.wb.os.linux,1.3.0.r37x201202052311,"org.eclipse.wb.os.linux",1350190585538
stopped,bundle,org.eclipse.wb.swt,1.3.0.r37x201202010030,"org.eclipse.wb.swt",1350190585538
stopped,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1350190585538
stopped,bundle,org.eclipse.xtext.common.types.shared,2.0.1.v201108020636,"org.eclipse.xtext.common.types.shared",1350190585538
stopped,bundle,org.eclipse.xtext.ui.ecore,2.0.1.v201108020636,"org.eclipse.xtext.ui.ecore",1350190585539
stopped,bundle,org.eclipse.xtext.xtext.ui.graph,2.0.1.v201108020636,"org.eclipse.xtext.xtext.ui.graph",1350190585539
stopped,bundle,org.eclipse.xtext.ui.shared,2.0.1.v201108020636,"org.eclipse.xtext.ui.shared",1350190585539
stopped,bundle,org.eclipse.xtext.builder,2.0.1.v201108020636,"org.eclipse.xtext.builder",1350190585539
stopped,bundle,org.eclipse.xtext.common.types.ui,2.0.1.v201108020636,"org.eclipse.xtext.common.types.ui",1350190585540
stopped,bundle,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui",1350190585552
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1350190585552
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1350190585552
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1350190585552
stopped,bundle,org.eclipse.ptp.rdt.xlc,1.0.0.201202152003,"org.eclipse.ptp.rdt.xlc",1350190585553
stopped,bundle,org.eclipse.cdt.core.lrparser.xlc,5.1.0.201202111925,"org.eclipse.cdt.core.lrparser.xlc",1350190585553
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1350190585553
stopped,bundle,org.eclipse.ptp.pldt.wizards,6.0.0.201202152003,"org.eclipse.ptp.pldt.wizards",1350190585553
stopped,bundle,org.eclipse.ptp.pldt.mpi.core,6.0.0.201202152003,"org.eclipse.ptp.pldt.mpi.core",1350190585555
stopped,bundle,org.eclipse.ptp.pldt.openmp.core,6.0.0.201202152003,"org.eclipse.ptp.pldt.openmp.core",1350190585557
stopped,bundle,org.eclipse.photran.core.vpg,7.0.0.201202151942,"org.eclipse.photran.core.vpg",1350190585558
stopped,bundle,org.eclipse.ptp.rdt.sync.ui.fortran,1.0.0.201202152003,"org.eclipse.ptp.rdt.sync.ui.fortran",1350190585558
stopped,bundle,org.eclipse.photran.cdtinterface,7.0.0.201202151942,"org.eclipse.photran.cdtinterface",1350190585559
stopped,bundle,org.eclipse.ptp.etfw.ppw,1.0.3.201202152003,"org.eclipse.ptp.etfw.ppw",1350190585559
stopped,bundle,org.eclipse.ptp.etfw.tau,1.0.1.201202152003,"org.eclipse.ptp.etfw.tau",1350190585559
stopped,bundle,org.eclipse.ptp.etfw.tau.papiselect,4.0.0.201202152003,"org.eclipse.ptp.etfw.tau.papiselect",1350190585560
stopped,bundle,org.eclipse.ptp.etfw.tau.perfdmf,3.0.0.201202152003,"org.eclipse.ptp.etfw.tau.perfdmf",1350190585560
stopped,bundle,org.eclipse.ptp.etfw,5.0.0.201202152003,"org.eclipse.ptp.etfw",1350190585560
stopped,bundle,org.eclipse.ptp.remotetools.environment.launcher,3.0.0.201202152003,"org.eclipse.ptp.remotetools.environment.launcher",1350190585560
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1350190585560
stopped,bundle,org.eclipse.ptp.debug.sdm.ui,4.0.0.201202152003,"org.eclipse.ptp.debug.sdm.ui",1350190585560
stopped,bundle,org.eclipse.ptp.debug.sdm.x10,1.0.0.201202152003,"org.eclipse.ptp.debug.sdm.x10",1350190585560
stopped,bundle,org.eclipse.ptp.debug.sdm.core,5.0.0.201202152003,"org.eclipse.ptp.debug.sdm.core",1350190585560
stopped,bundle,org.eclipse.ptp.rm.generic.ui,1.0.0.201202152003,"org.eclipse.ptp.rm.generic.ui",1350190585560
stopped,bundle,org.eclipse.ptp.rm.ibm.ll.ui,5.0.0.201202152003,"org.eclipse.ptp.rm.ibm.ll.ui",1350190585561
stopped,bundle,org.eclipse.ptp.rm.ibm.pe.ui,5.0.0.201202152003,"org.eclipse.ptp.rm.ibm.pe.ui",1350190585561
stopped,bundle,org.eclipse.ptp.rm.lml_jaxb,1.0.0.201202152003,"org.eclipse.ptp.rm.lml_jaxb",1350190585561
stopped,bundle,org.eclipse.ptp.rm.jaxb.control.ui,1.0.0.201202152003,"org.eclipse.ptp.rm.jaxb.control.ui",1350190585561
